GeneID	106-r	106-r__1	106-r__2	106-s	106-s__1	106-s__2	713-r	713-r__1	713-r__2	713-s	713-s__1	713-s__2	WB-r	WB-r__1	WB-r__2	WB-s	WB-s__1	WB-s__2
GL50803_38965	39.3028848215898	30.696735961988	17.7985556286864	20.6315703310493	28.6337549198514	29.4634740362124	30.2944516362059	28.8200712595353	38.3266449391827	22.9241734118454	30.1413571838798	24.1853372028214	12.7685057655458	17.8662680893549	22.7265450193629	19.9360198168792	21.8088604184855	23.9022870764596
GL50803_38996	1.74647346877298	1.46327040262784	6.1907694225824	0	9.41010987098925	5.69896215003288	2.54333403051104	4.23793635222773	2.08437740316134	0	0	1.28326389405353	NA	NA	NA	NA	NA	NA
GL50803_39003	1.22036189588174	1.27769972786631	0.873028445104089	1.45795847156027	1.54503309019252	0.945237826860577	1.74624565104463	1.08709993313248	1.24350842813575	0.905169559876754	1.54099106528392	0.799216614222342	1.08671437258057	1.19611963336602	1.04236758534537	0.973784271694808	1.00089957896196	0.830684374627742
GL50803_39011	3.61588709890886	3.16382789757371	2.17009927783016	3.11031140599524	2.91839583703032	3.12339455832191	4.00181295031061	3.9275868551883	3.55900688052647	3.01723186625585	3.46722989688882	2.67563823022262	1.97937260720033	1.70874233338003	1.72642131322827	2.34593483635567	3.52168370375503	3.32273749851097
GL50803_39017	4.41228623244353	3.46621683316874	2.80391792897573	3.48063285777154	1.99695526907384	3.16695769295113	3.75042633679564	3.81572076529499	4.82524149717643	4.76760350266752	4.92218229436105	4.77862038208072	3.57955952082522	3.17347626155339	3.65252116702426	3.39939236664369	4.32722251304552	3.79666479435122
GL50803_39024	3.03870112074553	2.63358251050919	3.2656252580865	3.76299081509705	3.57203066935344	3.63300103889022	2.38471671720782	2.44562417215029	2.19071881356744	4.86113769052145	3.31270273728673	4.18025037786729	3.62574488165989	3.40518172195972	4.63136947763765	4.64672149284186	3.17248096176163	3.70791272695678
GL50803_3903	121.945792410701	127.344072877342	133.872676139247	86.6027332106798	87.2085344242003	88.8523557248943	131.004803946077	135.536814243775	118.519217081628	106.696861870472	107.783763955136	119.535006648907	121.168652542734	108.949411176311	101.142229765543	114.331126081259	132.044603713425	130.242565895581
GL50803_39038	0.949170363463575	0.547585597656988	1.04763413412491	1.26356400868556	1.24460998932176	1.43840538870088	NA	NA	NA	NA	NA	NA	1.3583929657257101	1.19611963336602	1.40068144280784	0.70820674305077	0.778477450303743	0.56836299316635
GL50803_39044	1.12996471840902	1.00390692903781	1.27212716286596	0.971972314373511	1.03002206012835	0.821945936400502	NA	NA	NA	NA	NA	NA	1.4748266485022	0.991070553360417	1.1400895464715	0.70820674305077	0.667266385974637	0.918124835114873
GL50803_39045	2.06873940646323	1.47330947191822	0.999742287993483	2.74922369120548	2.60810169141666	1.70964754771304	1.58071611537269	1.20142076481028	1.36828806695903	2.19164179685159	2.63723498700395	1.44901447013355	2.42880662271758	1.78939497151557	2.27431577527543	2.43534593766583	2.53635367379915	2.23803858616811
GL50803_39064	NA	NA	NA	NA	NA	NA	1.03392294588934	1.03274493647585	0.728953216493373	1.52030770660967	1.8834335242359	1.63978400109358	NA	NA	NA	NA	NA	NA
GL50803_39082	2.25992943681804	2.00781385807562	2.13368151983439	1.82342006176471	1.75962101938593	2.38364321556146	1.85538600423492	1.92872568781568	1.88670244268873	2.56464708631747	2.99637151582984	2.69440244638263	2.4687821871375	2.22136503339404	1.40068144280784	1.94756854338962	2.65238388424918	2.4046126633961
GL50803_39083	1.4915534282999	2.03823528016768	1.7076436386236	1.57848303854258	1.93129136274066	1.9726702473612	1.89176612196501	1.82352246848028	1.62942483686754	2.22520850136369	2.52551313477087	2.20514288428478	1.48996302726315	1.74291718004763	2.11730915773279	1.54920225042356	2.09262152712601	1.87996990047331
GL50803_3910	390.2066483352	440.076596197887	130.861975187131	343.008057770098	395.322466677261	411.630113976403	353.692233987302	348.032588850578	417.028989603742	526.811701080137	590.265070124015	383.180930834057	265.792482368515	263.695167378006	332.843605514557	490.322954888271	449.520682571463	529.959142920402
GL50803_39117	23.684060497853	28.6265581886237	30.2317278704616	38.9760898063778	43.6901023837775	36.4943995761823	20.372865928854	19.076850439486	19.3815796385297	25.9481940498003	25.3407419624467	25.0189548800038	16.3783380438929	19.7188865272055	21.8245713181687	24.7872360067769	22.1680721562685	19.3680619978995
GL50803_39128	1.58195060577263	1.82528532552329	2.0703245983897	1.70095155015364	3.17590135206241	3.16449185514193	1.63710529785434	1.50791281047408	1.97246164462913	2.33835469634828	2.52551313477087	2.18915855200033	1.70769401405518	1.43534356003922	1.66127333914419	1.72625393618625	1.8905880935948	1.53020805852479
GL50803_39143	2.41676853973321	2.26092008988152	2.84507498424493	2.57718459156136	1.94502499020903	1.41251409170426	2.16388940258613	3.2139583506965	3.35146961183071	1.73151393724757	3.05159036233585	1.6446487978758	2.94616028652111	2.0638189902564	2.46650229882348	2.11621027407858	2.47667040260919	1.86335621298076
GL50803_39158	1.67234778324535	1.15601403949809	1.14740881356537	1.26356400868556	1.15877481764439	0.698654045940427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GL50803_3916	19.4805917453715	14.1459612728055	16.0886670597754	18.5160725888154	22.617567736985	18.9458538340316	26.4847257075102	22.5485566775543	28.3005366403309	24.8544474982825	27.7378391751105	24.4282295564481	9.62518444285648	13.0547914270234	13.4204826613217	13.6329798037273	20.3145544174501	23.740085022256
GL50803_39181	3.84188004259066	3.80267776150686	3.16784607223484	4.22807956752477	5.15011030064175	4.39741075974269	3.34697083116887	3.99772233474523	4.41659889993044	4.45041700272737	3.98089358531679	6.84546404355658	1.86293892442384	2.97321166008125	2.44304902815321	3.14266742228779	4.30016115405877	3.71621957070306
